"","unique_id","ent_by","year","site","fdate","round","observer","transect","t_c","quadrat","planted","f_number","count_unit","plant_genus","plant_species","plant_code","notes"
"11998","ME4329822T8nullfasciculata8null","ES",2015,"ME",2015-07-17,"2","JZ","2","T","8","NA","null","null","Chamaecrista","fasciculata","CHFA2_flower","NA; NA; NA"
"11999","ME4329822T8nullfasciculata8null","ES",2015,"ME",2015-07-17,"2","JZ","2","T","8","NA","null","null","Chamaecrista","fasciculata","CHFA2_nectary","NA; NA; NA"
"12000","ME4329822T8nullstrigosus8null","ES",2015,"ME",2015-07-17,"2","JZ","2","T","8","NA","null","null","Erigeron","strigosus","ERST3","NA; NA; NA"
"12001","ME4329822T930fasciculata930","ES",2015,"ME",2015-07-17,"2","JZ","2","T","9","NA","30","nectary","Chamaecrista","fasciculata","CHFA2_nectary","NA; NA; NA"
"12002","ME4329822T932carota932","ES",2015,"ME",2015-07-17,"2","JZ","2","T","9","NA","32","flr","Daucus","carota","DACA6","NA; NA; NA"
"12003","ME4331631C10nullsalicaria10null","ES",2015,"ME",2015-08-04,"3","ES","1","C","10","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12004","ME4331631C11nullsalicaria11null","ES",2015,"ME",2015-08-04,"3","ES","1","C","11","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12005","ME4331631C12nullsalicaria12null","ES",2015,"ME",2015-08-04,"3","ES","1","C","12","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12006","ME4331631C1340salicaria1340","ES",2015,"ME",2015-08-04,"3","ES","1","C","1","NA","340","flr","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12007","ME4331631C13450salicaria13450","ES",2015,"ME",2015-08-04,"3","ES","1","C","13","NA","450","flr","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12008","ME4331631C14nullsalicaria14null","ES",2015,"ME",2015-08-04,"3","ES","1","C","14","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12009","ME4331631C15nullsalicaria15null","ES",2015,"ME",2015-08-04,"3","ES","1","C","15","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12010","ME4331631C16nullsalicaria16null","ES",2015,"ME",2015-08-04,"3","ES","1","C","16","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12011","ME4331631C17230salicaria17230","ES",2015,"ME",2015-08-04,"3","ES","1","C","17","NA","230","flr","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12012","ME4331631C18nullsalicaria18null","ES",2015,"ME",2015-08-04,"3","ES","1","C","18","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12013","ME4331631C19nullsalicaria19null","ES",2015,"ME",2015-08-04,"3","ES","1","C","19","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12014","ME4331631C20nullsalicaria20null","ES",2015,"ME",2015-08-04,"3","ES","1","C","20","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12015","ME4331631C21220salicaria21220","ES",2015,"ME",2015-08-04,"3","ES","1","C","21","NA","220","flr","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12016","ME4331631C22nullsalicaria22null","ES",2015,"ME",2015-08-04,"3","ES","1","C","22","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12017","ME4331631C23nullsalicaria23null","ES",2015,"ME",2015-08-04,"3","ES","1","C","23","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12018","ME4331631C24nullsalicaria24null","ES",2015,"ME",2015-08-04,"3","ES","1","C","24","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12019","ME4331631C2583salicaria2583","ES",2015,"ME",2015-08-04,"3","ES","1","C","25","NA","83","flr","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12020","ME4331631C26nullsalicaria26null","ES",2015,"ME",2015-08-04,"3","ES","1","C","26","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12021","ME4331631C27nullNONE27null","ES",2015,"ME",2015-08-04,"3","ES","1","C","27","NA","null","null","NONE","NONE","none","NA; NA; NA"
"12022","ME4331631C28nullsalicaria28null","ES",2015,"ME",2015-08-04,"3","ES","1","C","28","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12023","ME4331631C29215salicaria29215","ES",2015,"ME",2015-08-04,"3","ES","1","C","29","NA","215","flr","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12024","ME4331631C2nullsalicaria2null","ES",2015,"ME",2015-08-04,"3","ES","1","C","2","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12025","ME4331631C30nullsalicaria30null","ES",2015,"ME",2015-08-04,"3","ES","1","C","30","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12026","ME4331631C31nullsalicaria31null","ES",2015,"ME",2015-08-04,"3","ES","1","C","31","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12027","ME4331631C32nullsalicaria32null","ES",2015,"ME",2015-08-04,"3","ES","1","C","32","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12028","ME4331631C33245salicaria33245","ES",2015,"ME",2015-08-04,"3","ES","1","C","33","NA","245","flr","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12029","ME4331631C34nullsalicaria34null","ES",2015,"ME",2015-08-04,"3","ES","1","C","34","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12030","ME4331631C35nullsalicaria35null","ES",2015,"ME",2015-08-04,"3","ES","1","C","35","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12031","ME4331631C36nullsalicaria36null","ES",2015,"ME",2015-08-04,"3","ES","1","C","36","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12032","ME4331631C37135salicaria37135","ES",2015,"ME",2015-08-04,"3","ES","1","C","37","NA","135","flr","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12033","ME4331631C38nullsalicaria38null","ES",2015,"ME",2015-08-04,"3","ES","1","C","38","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12034","ME4331631C39nullsalicaria39null","ES",2015,"ME",2015-08-04,"3","ES","1","C","39","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12035","ME4331631C3nullsalicaria3null","ES",2015,"ME",2015-08-04,"3","ES","1","C","3","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12036","ME4331631C40nullsalicaria40null","ES",2015,"ME",2015-08-04,"3","ES","1","C","40","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12037","ME4331631C4nullsalicaria4null","ES",2015,"ME",2015-08-04,"3","ES","1","C","4","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12038","ME4331631C595salicaria595","ES",2015,"ME",2015-08-04,"3","ES","1","C","5","NA","95","flr","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12039","ME4331631C6nullsalicaria6null","ES",2015,"ME",2015-08-04,"3","ES","1","C","6","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12040","ME4331631C7nullsalicaria7null","ES",2015,"ME",2015-08-04,"3","ES","1","C","7","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12041","ME4331631C8nullsalicaria8null","ES",2015,"ME",2015-08-04,"3","ES","1","C","8","NA","null","null","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12042","ME4331631C9155salicaria9155","ES",2015,"ME",2015-08-04,"3","ES","1","C","9","NA","155","flr","Lythrum","salicaria","LYSA2","NA; NA; NA"
"12043","ME4331631T10nullcarota10null","ES",2015,"ME",2015-08-04,"3","ES","1","T","10","NA","null","null","Daucus","carota","DACA6","NA; NA; NA"
"12044","ME4331631T10nullfasciculata10null","ES",2015,"ME",2015-08-04,"3","ES","1","T","10","NA","null","null","Chamaecrista","fasciculata","CHFA2_flower","NA; NA; NA"
"12045","ME4331631T10nullfasciculata10null","ES",2015,"ME",2015-08-04,"3","ES","1","T","10","NA","null","null","Chamaecrista","fasciculata","CHFA2_nectary","NA; NA; NA"
"12046","ME4331631T11500carota11500","ES",2015,"ME",2015-08-04,"3","ES","1","T","1","NA","1500","flr","Daucus","carota","DACA6","NA; NA; NA"
"12047","ME4331631T11fasciculata11","ES",2015,"ME",2015-08-04,"3","ES","1","T","1","NA","1","flower","Chamaecrista","fasciculata","CHFA2_flower","NA; NA; NA"
"12048","ME4331631T11nullcarota11null","ES",2015,"ME",2015-08-04,"3","ES","1","T","11","NA","null","null","Daucus","carota","DACA6","NA; NA; NA"
"12049","ME4331631T11nullfasciculata11null","ES",2015,"ME",2015-08-04,"3","ES","1","T","11","NA","null","null","Chamaecrista","fasciculata","CHFA2_flower","NA; NA; NA"
"12050","ME4331631T11nullfasciculata11null","ES",2015,"ME",2015-08-04,"3","ES","1","T","11","NA","null","null","Chamaecrista","fasciculata","CHFA2_nectary","NA; NA; NA"
"12051","ME4331631T12nullcarota12null","ES",2015,"ME",2015-08-04,"3","ES","1","T","12","NA","null","null","Daucus","carota","DACA6","NA; NA; NA"
"12052","ME4331631T12nullfasciculata12null","ES",2015,"ME",2015-08-04,"3","ES","1","T","12","NA","null","null","Chamaecrista","fasciculata","CHFA2_flower","NA; NA; NA"
"12053","ME4331631T12nullfasciculata12null","ES",2015,"ME",2015-08-04,"3","ES","1","T","12","NA","null","null","Chamaecrista","fasciculata","CHFA2_nectary","NA; NA; NA"
"12054","ME4331631T12nullnigrescens12null","ES",2015,"ME",2015-08-04,"3","ES","1","T","12","NA","null","null","Centaurea","nigrescens","CENI3","NA; NA; NA"
"12055","ME4331631T13240fasciculata13240","ES",2015,"ME",2015-08-04,"3","ES","1","T","13","NA","240","nectary","Chamaecrista","fasciculata","CHFA2_nectary","NA; NA; NA"
"12056","ME4331631T1376fasciculata1376","ES",2015,"ME",2015-08-04,"3","ES","1","T","13","NA","76","flower","Chamaecrista","fasciculata","CHFA2_flower","NA; NA; NA"
"12057","ME4331631T13fasciculata13","ES",2015,"ME",2015-08-04,"3","ES","1","T","1","NA","3","nectary","Chamaecrista","fasciculata","CHFA2_nectary","NA; NA; NA"
"12058","ME4331631T14helianthoides14","ES",2015,"ME",2015-08-04,"3","ES","1","T","1","NA","4","head","Heliopsis","helianthoides","HEHE5","NA; NA; NA"
"12059","ME4331631T14nullcarota14null","ES",2015,"ME",2015-08-04,"3","ES","1","T","14","NA","null","null","Daucus","carota","DACA6","NA; NA; NA"
"12060","ME4331631T14nullfasciculata14null","ES",2015,"ME",2015-08-04,"3","ES","1","T","14","NA","null","null","Chamaecrista","fasciculata","CHFA2_flower","NA; NA; NA"
"12061","ME4331631T14nullfasciculata14null","ES",2015,"ME",2015-08-04,"3","ES","1","T","14","NA","null","null","Chamaecrista","fasciculata","CHFA2_nectary","NA; NA; NA"
"12062","ME4331631T14nullpratense14null","ES",2015,"ME",2015-08-04,"3","ES","1","T","14","NA","null","null","Trifolium","pratense","TRPR2","NA; NA; NA"
"12063","ME4331631T14nullstrigosus14null","ES",2015,"ME",2015-08-04,"3","ES","1","T","14","NA","null","null","Erigeron","strigosus","ERST3","NA; NA; NA"
"12064","ME4331631T153strigosus153","ES",2015,"ME",2015-08-04,"3","ES","1","T","1","NA","53","inf","Erigeron","strigosus","ERST3","NA; NA; NA"
"12065","ME4331631T15nullcarota15null","ES",2015,"ME",2015-08-04,"3","ES","1","T","15","NA","null","null","Daucus","carota","DACA6","NA; NA; NA"
"12066","ME4331631T15nullfasciculata15null","ES",2015,"ME",2015-08-04,"3","ES","1","T","15","NA","null","null","Chamaecrista","fasciculata","CHFA2_flower","NA; NA; NA"
"12067","ME4331631T15nullfasciculata15null","ES",2015,"ME",2015-08-04,"3","ES","1","T","15","NA","null","null","Chamaecrista","fasciculata","CHFA2_nectary","NA; NA; NA"
"12068","ME4331631T15nullnigrescens15null","ES",2015,"ME",2015-08-04,"3","ES","1","T","15","NA","null","null","Centaurea","nigrescens","CENI3","NA; NA; NA"
"12069","ME4331631T15nullpratense15null","ES",2015,"ME",2015-08-04,"3","ES","1","T","15","NA","null","null","Trifolium","pratense","TRPR2","NA; NA; NA"
"12070","ME4331631T16nullcarota16null","ES",2015,"ME",2015-08-04,"3","ES","1","T","16","NA","null","null","Daucus","carota","DACA6","NA; NA; NA"
"12071","ME4331631T16nullfasciculata16null","ES",2015,"ME",2015-08-04,"3","ES","1","T","16","NA","null","null","Chamaecrista","fasciculata","CHFA2_flower","NA; NA; NA"
"12072","ME4331631T16nullfasciculata16null","ES",2015,"ME",2015-08-04,"3","ES","1","T","16","NA","null","null","Chamaecrista","fasciculata","CHFA2_nectary","NA; NA; NA"
"12073","ME4331631T171300carota171300","ES",2015,"ME",2015-08-04,"3","ES","1","T","17","NA","1300","flr","Daucus","carota","DACA6","NA; NA; NA"
"12074","ME4331631T171helianthoides171","ES",2015,"ME",2015-08-04,"3","ES","1","T","17","NA","1","head","Heliopsis","helianthoides","HEHE5","NA; NA; NA"
"12075","ME4331631T171pratense171","ES",2015,"ME",2015-08-04,"3","ES","1","T","17","NA","1","inf","Trifolium","pratense","TRPR2","NA; NA; NA"
"12076","ME4331631T18nullcarota18null","ES",2015,"ME",2015-08-04,"3","ES","1","T","18","NA","null","null","Daucus","carota","DACA6","NA; NA; NA"
"12077","ME4331631T18nullstrigosus18null","ES",2015,"ME",2015-08-04,"3","ES","1","T","18","NA","null","null","Erigeron","strigosus","ERST3","NA; NA; NA"
"12078","ME4331631T19nullcarota19null","ES",2015,"ME",2015-08-04,"3","ES","1","T","19","NA","null","null","Daucus","carota","DACA6","NA; NA; NA"
"12079","ME4331631T19nullfasciculata19null","ES",2015,"ME",2015-08-04,"3","ES","1","T","19","NA","null","null","Chamaecrista","fasciculata","CHFA2_flower","NA; NA; NA"
"12080","ME4331631T19nullfasciculata19null","ES",2015,"ME",2015-08-04,"3","ES","1","T","19","NA","null","null","Chamaecrista","fasciculata","CHFA2_nectary","NA; NA; NA"
"12081","ME4331631T19nullstrigosus19null","ES",2015,"ME",2015-08-04,"3","ES","1","T","19","NA","null","null","Erigeron","strigosus","ERST3","NA; NA; NA"
"12082","ME4331631T20nullcarota20null","ES",2015,"ME",2015-08-04,"3","ES","1","T","20","NA","null","null","Daucus","carota","DACA6","NA; NA; NA"
"12083","ME4331631T20nullstrigosus20null","ES",2015,"ME",2015-08-04,"3","ES","1","T","20","NA","null","null","Erigeron","strigosus","ERST3","NA; NA; NA"
"12084","ME4331631T2115fasciculata2115","ES",2015,"ME",2015-08-04,"3","ES","1","T","21","NA","15","nectary","Chamaecrista","fasciculata","CHFA2_nectary","NA; NA; NA"
"12085","ME4331631T212fasciculata212","ES",2015,"ME",2015-08-04,"3","ES","1","T","21","NA","2","flower","Chamaecrista","fasciculata","CHFA2_flower","NA; NA; NA"
"12086","ME4331631T21400carota21400","ES",2015,"ME",2015-08-04,"3","ES","1","T","21","NA","400","flr","Daucus","carota","DACA6","NA; NA; NA"
"12087","ME4331631T22nullcarota22null","ES",2015,"ME",2015-08-04,"3","ES","1","T","22","NA","null","null","Daucus","carota","DACA6","NA; NA; NA"
"12088","ME4331631T22nullfasciculata22null","ES",2015,"ME",2015-08-04,"3","ES","1","T","22","NA","null","null","Chamaecrista","fasciculata","CHFA2_flower","NA; NA; NA"
"12089","ME4331631T22nullfasciculata22null","ES",2015,"ME",2015-08-04,"3","ES","1","T","22","NA","null","null","Chamaecrista","fasciculata","CHFA2_nectary","NA; NA; NA"
"12090","ME4331631T22nullnigrescens22null","ES",2015,"ME",2015-08-04,"3","ES","1","T","22","NA","null","null","Centaurea","nigrescens","CENI3","NA; NA; NA"
"12091","ME4331631T23nullcarota23null","ES",2015,"ME",2015-08-04,"3","ES","1","T","23","NA","null","null","Daucus","carota","DACA6","NA; NA; NA"
"12092","ME4331631T23nullfasciculata23null","ES",2015,"ME",2015-08-04,"3","ES","1","T","23","NA","null","null","Chamaecrista","fasciculata","CHFA2_flower","NA; NA; NA"
"12093","ME4331631T23nullfasciculata23null","ES",2015,"ME",2015-08-04,"3","ES","1","T","23","NA","null","null","Chamaecrista","fasciculata","CHFA2_nectary","NA; NA; NA"
"12094","ME4331631T23nullnigrescens23null","ES",2015,"ME",2015-08-04,"3","ES","1","T","23","NA","null","null","Centaurea","nigrescens","CENI3","NA; NA; NA"
"12095","ME4331631T23nullpratense23null","ES",2015,"ME",2015-08-04,"3","ES","1","T","23","NA","null","null","Trifolium","pratense","TRPR2","NA; NA; NA"
"12096","ME4331631T23nullstrigosus23null","ES",2015,"ME",2015-08-04,"3","ES","1","T","23","NA","null","null","Erigeron","strigosus","ERST3","NA; NA; NA"
"12097","ME4331631T24nullcarota24null","ES",2015,"ME",2015-08-04,"3","ES","1","T","24","NA","null","null","Daucus","carota","DACA6","NA; NA; NA"
"12098","ME4331631T24nullfasciculata24null","ES",2015,"ME",2015-08-04,"3","ES","1","T","24","NA","null","null","Chamaecrista","fasciculata","CHFA2_flower","NA; NA; NA"
"12099","ME4331631T24nullfasciculata24null","ES",2015,"ME",2015-08-04,"3","ES","1","T","24","NA","null","null","Chamaecrista","fasciculata","CHFA2_nectary","NA; NA; NA"
"12100","ME4331631T24nullpratense24null","ES",2015,"ME",2015-08-04,"3","ES","1","T","24","NA","null","null","Trifolium","pratense","TRPR2","NA; NA; NA"
"12101","ME4331631T24nullstrigosus24null","ES",2015,"ME",2015-08-04,"3","ES","1","T","24","NA","null","null","Erigeron","strigosus","ERST3","NA; NA; NA"
"12102","ME4331631T25390fasciculata25390","ES",2015,"ME",2015-08-04,"3","ES","1","T","25","NA","390","nectary","Chamaecrista","fasciculata","CHFA2_nectary","NA; NA; NA"
"12103","ME4331631T254400carota254400","ES",2015,"ME",2015-08-04,"3","ES","1","T","25","NA","4400","flr","Daucus","carota","DACA6","NA; NA; NA"
"12104","ME4331631T256pratense256","ES",2015,"ME",2015-08-04,"3","ES","1","T","25","NA","6","inf","Trifolium","pratense","TRPR2","NA; NA; NA"
"12105","ME4331631T2584fasciculata2584","ES",2015,"ME",2015-08-04,"3","ES","1","T","25","NA","84","flower","Chamaecrista","fasciculata","CHFA2_flower","NA; NA; NA"
"12106","ME4331631T26nullcarolinense26null","ES",2015,"ME",2015-08-04,"3","ES","1","T","26","NA","null","null","Solanum","carolinense","SOCA3","NA; NA; NA"
"12107","ME4331631T26nullcarota26null","ES",2015,"ME",2015-08-04,"3","ES","1","T","26","NA","null","null","Daucus","carota","DACA6","NA; NA; NA"
"12108","ME4331631T26nullfasciculata26null","ES",2015,"ME",2015-08-04,"3","ES","1","T","26","NA","null","null","Chamaecrista","fasciculata","CHFA2_flower","NA; NA; NA"
"12109","ME4331631T26nullfasciculata26null","ES",2015,"ME",2015-08-04,"3","ES","1","T","26","NA","null","null","Chamaecrista","fasciculata","CHFA2_nectary","NA; NA; NA"
"12110","ME4331631T26nullpratense26null","ES",2015,"ME",2015-08-04,"3","ES","1","T","26","NA","null","null","Trifolium","pratense","TRPR2","NA; NA; NA"
"12111","ME4331631T27nullcarota27null","ES",2015,"ME",2015-08-04,"3","ES","1","T","27","NA","null","null","Daucus","carota","DACA6","NA; NA; NA"
"12112","ME4331631T27nullfasciculata27null","ES",2015,"ME",2015-08-04,"3","ES","1","T","27","NA","null","null","Chamaecrista","fasciculata","CHFA2_flower","NA; NA; NA"
"12113","ME4331631T27nullfasciculata27null","ES",2015,"ME",2015-08-04,"3","ES","1","T","27","NA","null","null","Chamaecrista","fasciculata","CHFA2_nectary","NA; NA; NA"
"12114","ME4331631T28nullcarota28null","ES",2015,"ME",2015-08-04,"3","ES","1","T","28","NA","null","null","Daucus","carota","DACA6","NA; NA; NA"
"12115","ME4331631T28nullfasciculata28null","ES",2015,"ME",2015-08-04,"3","ES","1","T","28","NA","null","null","Chamaecrista","fasciculata","CHFA2_flower","NA; NA; NA"
"12116","ME4331631T28nullfasciculata28null","ES",2015,"ME",2015-08-04,"3","ES","1","T","28","NA","null","null","Chamaecrista","fasciculata","CHFA2_nectary","NA; NA; NA"
"12117","ME4331631T28nullstrigosus28null","ES",2015,"ME",2015-08-04,"3","ES","1","T","28","NA","null","null","Erigeron","strigosus","ERST3","NA; NA; NA"
"12118","ME4331631T29180fasciculata29180","ES",2015,"ME",2015-08-04,"3","ES","1","T","29","NA","180","nectary","Chamaecrista","fasciculata","CHFA2_nectary","NA; NA; NA"
"12119","ME4331631T292900carota292900","ES",2015,"ME",2015-08-04,"3","ES","1","T","29","NA","2900","flr","Daucus","carota","DACA6","NA; NA; NA"
"12120","ME4331631T2947fasciculata2947","ES",2015,"ME",2015-08-04,"3","ES","1","T","29","NA","47","flower","Chamaecrista","fasciculata","CHFA2_flower","NA; NA; NA"
"12121","ME4331631T2nullfasciculata2null","ES",2015,"ME",2015-08-04,"3","ES","1","T","2","NA","null","null","Chamaecrista","fasciculata","CHFA2_flower","NA; NA; NA"
"12122","ME4331631T2nullfasciculata2null","ES",2015,"ME",2015-08-04,"3","ES","1","T","2","NA","null","null","Chamaecrista","fasciculata","CHFA2_nectary","NA; NA; NA"
"12123","ME4331631T2nullnigrescens2null","ES",2015,"ME",2015-08-04,"3","ES","1","T","2","NA","null","null","Centaurea","nigrescens","CENI3","NA; NA; NA"
"12124","ME4331631T2nullpratense2null","ES",2015,"ME",2015-08-04,"3","ES","1","T","2","NA","null","null","Trifolium","pratense","TRPR2","NA; NA; NA"
"12125","ME4331631T2nullstrigosus2null","ES",2015,"ME",2015-08-04,"3","ES","1","T","2","NA","null","null","Erigeron","strigosus","ERST3","NA; NA; NA"
"12126","ME4331631T30nullcarota30null","ES",2015,"ME",2015-08-04,"3","ES","1","T","30","NA","null","null","Daucus","carota","DACA6","NA; NA; NA"
