"","uniqueID","year","month","day","round","fdate","site","AM_PM","transect","treatment","L_R","genus","species","ssp","sex","det","Taxonomy_notes","det_date","basicID","non_bee_desc1","plant_code","plant_genus","plant_species","planted","collector","latitude","longitude"
"5073","XCIG2014_3565","2014","8","27","4",2014-08-27,"AL","AM","2","T",NA,"Bombus","vagans","NA","f","Gibbs","",2014-01-12,"bee","NA","Lobelia","Lobelia","syphilitica","NA","MR","40.926863","-74.813052"
"5074","XCIG2014_3566","2014","8","27","4",2014-08-27,"AL","AM","2","T",NA,"Bombus","impatiens","NA","f","Gibbs","",2014-01-12,"bee","NA","Lobelia","Lobelia","syphilitica","NA","MR","40.926863","-74.813052"
"5075","XCIG2014_3567","2014","8","27","4",2014-08-27,"AL","AM","2","T",NA,"Bombus","impatiens","NA","f","Gibbs","",2014-01-12,"bee","NA","Lobelia","Lobelia","syphilitica","NA","MR","40.926863","-74.813052"
"5076","XCIG2014_3568","2014","8","27","4",2014-08-27,"AL","AM","2","T",NA,"Bombus","impatiens","NA","f","Gibbs","",2014-01-12,"bee","NA","Lobelia","Lobelia","syphilitica","NA","MR","40.926863","-74.813052"
"5077","XCIG2014_3569","2014","8","27","4",2014-08-27,"AL","AM","2","T",NA,"Bombus","impatiens","NA","f","Gibbs","",2014-01-12,"bee","NA","Lobelia","Lobelia","syphilitica","NA","MR","40.926863","-74.813052"
"5078","XCIG2014_3570","2014","8","27","4",2014-08-27,"AL","AM","2","T",NA,"Bombus","impatiens","NA","f","Gibbs","",2014-01-12,"bee","NA","Lobelia","Lobelia","syphilitica","NA","MR","40.926863","-74.813052"
"5079","XCIG2014_1055","2014","6","6","1",2014-06-06,"AL","PM","1","T",NA,"Halictus","ligatus","NA","f","Gibbs","",2014-01-12,"bee","NA","ERPH","Erigeron","philadelphicus","NA","JZ","40.926863","-74.813052"
"5080","XCIG2014_1057","2014","6","6","1",2014-06-06,"AL","PM","1","T",NA,"Halictus","ligatus","NA","f","Gibbs","",2014-01-12,"bee","NA","LEVU","Leucanthemum","vulgare","NA","JZ","40.926863","-74.813052"
"5081","XCIG2014_1058","2014","6","6","1",2014-06-06,"AL","PM","1","T",NA,"Halictus","ligatus","NA","f","Gibbs","",2014-01-12,"bee","NA","LEVU","Leucanthemum","vulgare","NA","JZ","40.926863","-74.813052"
"5082","XCIG2014_1059","2014","6","6","1",2014-06-06,"AL","PM","1","T",NA,"Halictus","ligatus","NA","f","Gibbs","",2014-01-12,"bee","NA","LEVU","Leucanthemum","vulgare","NA","JZ","40.926863","-74.813052"
"5083","XCIG2014_1060","2014","6","6","1",2014-06-06,"AL","PM","1","T",NA,"Halictus","ligatus","NA","f","Gibbs","",2014-01-12,"bee","NA","LEVU","Leucanthemum","vulgare","NA","JZ","40.926863","-74.813052"
"5084","XCIG2014_1061","2014","6","6","1",2014-06-06,"AL","PM","1","T",NA,"Halictus","ligatus","NA","f","Gibbs","",2014-01-12,"bee","NA","LEVU","Leucanthemum","vulgare","NA","JZ","40.926863","-74.813052"
"5085","XCIG2014_1062","2014","6","6","1",2014-06-06,"AL","PM","1","T",NA,"Ceratina","calcarata","NA","f","Gibbs","",2014-01-12,"bee","NA","LEVU","Leucanthemum","vulgare","NA","JZ","40.926863","-74.813052"
"5086","XCIG2014_1063","2014","6","6","1",2014-06-06,"AL","PM","1","T",NA,"Ceratina","calcarata","NA","f","Gibbs","",2014-01-12,"bee","NA","LEVU","Leucanthemum","vulgare","NA","JZ","40.926863","-74.813052"
"5087","XCIG2014_1064","2014","6","6","1",2014-06-06,"AL","PM","1","T",NA,"Ceratina","calcarata","NA","f","Gibbs","",2014-01-12,"bee","NA","LEVU","Leucanthemum","vulgare","NA","JZ","40.926863","-74.813052"
"5088","XCIG2014_1065","2014","6","6","1",2014-06-06,"AL","PM","1","T",NA,"Ceratina","dupla","NA","f","Gibbs","",2014-01-12,"bee","NA","LEVU","Leucanthemum","vulgare","NA","JZ","40.926863","-74.813052"
"5089","XCIG2014_1066","2014","6","6","1",2014-06-06,"AL","PM","1","T",NA,"Augochlora","pura","NA","f","Gibbs","",2014-01-12,"bee","NA","LEVU","Leucanthemum","vulgare","NA","JZ","40.926863","-74.813052"
"5090","XCIG2014_1067","2014","6","6","1",2014-06-06,"AL","PM","1","T",NA,"Lasioglossum","pilosum","NA","f","Gibbs","",2014-01-12,"bee","NA","LEVU","Leucanthemum","vulgare","NA","JZ","40.926863","-74.813052"
"5091","XCIG2014_1068","2014","6","6","1",2014-06-06,"AL","PM","2","T",NA,"Halictus","ligatus","NA","f","Gibbs","",2014-01-12,"bee","NA","LEVU","Leucanthemum","vulgare","NA","JZ","40.926863","-74.813052"
"5092","XCIG2014_1069","2014","6","6","1",2014-06-06,"AL","PM","2","T",NA,"Halictus","ligatus","NA","f","Gibbs","",2014-01-12,"bee","NA","LEVU","Leucanthemum","vulgare","NA","JZ","40.926863","-74.813052"
"5093","XCIG2014_1070","2014","6","6","1",2014-06-06,"AL","PM","2","T",NA,"Halictus","ligatus","NA","f","Gibbs","",2014-01-12,"bee","NA","LEVU","Leucanthemum","vulgare","NA","JZ","40.926863","-74.813052"
"5094","XCIG2014_1071","2014","6","6","1",2014-06-06,"AL","PM","2","T",NA,"Halictus","ligatus","NA","f","Gibbs","",2014-01-12,"bee","NA","LEVU","Leucanthemum","vulgare","NA","JZ","40.926863","-74.813052"
"5095","XCIG2014_1072","2014","6","6","1",2014-06-06,"AL","PM","2","T",NA,"Andrena","vicina","NA","f","Gibbs","",2014-01-12,"bee","NA","LEVU","Leucanthemum","vulgare","NA","JZ","40.926863","-74.813052"
"5096","XCIG2014_1073","2014","6","6","1",2014-06-06,"AL","PM","1","C",NA,"Ceratina","mikmaqi","NA","f","Gibbs","",2014-01-12,"bee","NA","ERPH","Erigeron","philadelphicus","NA","JZ","40.92378","-74.813615"
"5097","XCIG2014_1074","2014","6","6","1",2014-06-06,"AL","PM","1","C",NA,"Ceratina","strenua","NA","m","Gibbs","",2014-01-12,"bee","NA","ERPH","Erigeron","philadelphicus","NA","JZ","40.92378","-74.813615"
"5098","XCIG2014_1075","2014","6","6","1",2014-06-06,"AL","PM","2","T",NA,"Halictus","ligatus","NA","f","Gibbs","",2014-01-12,"bee","NA","ERPH","Erigeron","philadelphicus","NA","JZ","40.926863","-74.813052"
"5099","XCIG2014_1076","2014","6","6","1",2014-06-06,"AL","PM","2","C",NA,"Ceratina","strenua","NA","f","Gibbs","",2014-01-12,"bee","NA","ERPH","Erigeron","philadelphicus","NA","JZ","40.92378","-74.813615"
"5100","XCIG2014_1077","2014","6","6","1",2014-06-06,"AL","PM","2","C",NA,"Ceratina","strenua","NA","f","Gibbs","",2014-01-12,"bee","NA","ERPH","Erigeron","philadelphicus","NA","JZ","40.92378","-74.813615"
"5101","XCIG2014_1078","2014","6","6","1",2014-06-06,"AL","PM","2","C",NA,"Ceratina","strenua","NA","f","Gibbs","",2014-01-12,"bee","NA","ERPH","Erigeron","philadelphicus","NA","JZ","40.92378","-74.813615"
"5102","XCIG2014_1079","2014","6","6","1",2014-06-06,"AL","PM","2","C",NA,"Ceratina","strenua","NA","f","Gibbs","",2014-01-12,"bee","NA","ERPH","Erigeron","philadelphicus","NA","JZ","40.92378","-74.813615"
"5103","XCIG2014_1080","2014","6","6","1",2014-06-06,"AL","AM","2","T",NA,"Andrena","alleghaniensis","NA","f","Gibbs","",2014-01-12,"bee","NA","LEVU","Leucanthemum","vulgare","NA","JZ","40.926863","-74.813052"
"5104","XCIG2014_1081","2014","6","6","1",2014-06-06,"AL","AM","1","C",NA,"Ceratina","mikmaqi","NA","m","Gibbs","",2014-01-12,"bee","NA","ERPH","Erigeron","philadelphicus","NA","JZ","40.92378","-74.813615"
"5105","XCIG2014_1082","2014","6","6","1",2014-06-06,"AL","AM","1","C",NA,"Ceratina","calcarata","NA","f","Gibbs","",2014-01-12,"bee","NA","ERPH","Erigeron","philadelphicus","NA","JZ","40.92378","-74.813615"
"5106","XCIG2014_1083","2014","6","6","1",2014-06-06,"AL","AM","1","C",NA,"Ceratina","strenua","NA","f","Gibbs","",2014-01-12,"bee","NA","ERPH","Erigeron","philadelphicus","NA","JZ","40.92378","-74.813615"
"5107","XCIG2014_1084","2014","6","6","1",2014-06-06,"AL","AM","2","C",NA,"Ceratina","strenua","NA","f","Gibbs","",2014-01-12,"bee","NA","ERPH","Erigeron","philadelphicus","NA","JZ","40.92378","-74.813615"
"5108","XCIG2014_1085","2014","6","6","1",2014-06-06,"AL","AM","2","C",NA,"Ceratina","strenua","NA","f","Gibbs","",2014-01-12,"bee","NA","ERPH","Erigeron","philadelphicus","NA","JZ","40.92378","-74.813615"
"5109","XCIG2014_1086","2014","6","6","1",2014-06-06,"AL","AM","1","T",NA,"Halictus","ligatus","NA","f","Gibbs","",2014-01-12,"bee","NA","LEVU","Leucanthemum","vulgare","NA","JZ","40.926863","-74.813052"
"5110","XCIG2014_1988","2014","6","7","2",2014-06-07,"AL","PM","2","T",NA,"Andrena","wilkella","NA","f","Gibbs","",2014-01-12,"bee","NA","TRHY","Trifolium","hybridum","NA","MR","40.926863","-74.813052"
"5111","XCIG2014_1989","2014","6","7","2",2014-06-07,"AL","PM","1","T",NA,"Halictus","ligatus","NA","f","Gibbs","",2014-01-12,"bee","NA","RUHI2","Rudbeckia","hirta","NA","KH","40.926863","-74.813052"
"5112","XCIG2014_1990","2014","6","7","2",2014-06-07,"AL","AM","1","T",NA,"Andrena","wilkella","NA","f","Gibbs","",2014-01-12,"bee","NA","TRHY","Trifolium","hybridum","NA","KH","40.926863","-74.813052"
"5113","XCIG2014_1991","2014","6","7","2",2014-06-07,"AL","PM","2","T",NA,"Bombus","bimaculatus","NA","m","Gibbs","",2014-01-12,"bee","NA","VEHA2","Verbena","hastata","NA","MR","40.926863","-74.813052"
"5114","XCIG2014_1992","2014","6","7","2",2014-06-07,"AL","PM","2","T",NA,"Augochlora","pura","NA","f","Gibbs","",2014-01-12,"bee","NA","VEHA2","Verbena","hastata","NA","MR","40.926863","-74.813052"
"5115","XCIG2014_1993","2014","6","7","2",2014-06-07,"AL","PM","2","T",NA,"Halictus","ligatus","NA","f","Gibbs","",2014-01-12,"bee","NA","VEHA2","Verbena","hastata","NA","MR","40.926863","-74.813052"
"5116","XCIG2014_1994","2014","6","7","2",2014-06-07,"AL","PM","2","T",NA,"Hylaeus","mesillae","NA","f","Gibbs","",2014-01-12,"bee","NA","VEHA2","Verbena","hastata","NA","MR","40.926863","-74.813052"
"5117","XCIG2014_1995","2014","6","7","2",2014-06-07,"AL","AM","1","T",NA,"Halictus","ligatus","NA","f","Gibbs","",2014-01-12,"bee","NA","Erig 27.6 m","NA","NA","NA","KH","40.926863","-74.813052"
"5118","XCIG2014_1996","2014","6","7","2",2014-06-07,"AL","PM","2","T",NA,"Halictus","ligatus","NA","f","Gibbs","",2014-01-12,"bee","NA","ERPH","Erigeron","philadelphicus","NA","MR","40.926863","-74.813052"
"5119","XCIG2014_1997","2014","6","7","2",2014-06-07,"AL","PM","2","T",NA,"Halictus","ligatus","NA","f","Gibbs","",2014-01-12,"bee","NA","ERPH","Erigeron","philadelphicus","NA","MR","40.926863","-74.813052"
"5120","XCIG2013_4891","2013","7","18","2",2013-07-18,"AL","PM","2","T","","Ceratina","dupla","NA","f","J_Gibbs","",2013-11-11,"bee","1","COLA5","Coreopsis","lanceolata","yes","JZ","40.926863","-74.813052"
"5121","XCIG2013_4892","2013","7","18","2",2013-07-18,"AL","PM","2","T","","Lasioglossum","pectorale","NA","f","J_Gibbs","",2013-11-11,"bee","1","PONO3","Potentilla","norvegica","no","JZ","40.926863","-74.813052"
"5122","XCIG2013_4893","2013","7","18","2",2013-07-18,"AL","PM","1","C","","Ceratina","dupla","NA","m","J_Gibbs","",2013-11-11,"bee","1","PYVI","Pycnanthemum","virginianum","no","GP","40.92378","-74.813615"
"5123","XCIG2013_4894","2013","7","18","2",2013-07-18,"AL","PM","1","C","","Ceratina","strenua","NA","m","J_Gibbs","",2013-11-11,"bee","1","PYVI","Pycnanthemum","virginianum","no","GP","40.92378","-74.813615"
"5124","XCIG2013_4895","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Halictus","ligatus","NA","f","J_Gibbs","",2013-11-11,"bee","1","ERST3","Erigeron","strigosus","no","GP","40.926863","-74.813052"
"5125","XCIG2013_4896","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Ceratina","dupla","NA","f","J_Gibbs","cf",2013-11-11,"bee","1","ERST3","Erigeron","strigosus","no","GP","40.926863","-74.813052"
"5126","XCIG2013_4897","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Ceratina","dupla","NA","f","J_Gibbs","",2013-11-11,"bee","1","ERST3","Erigeron","strigosus","no","GP","40.926863","-74.813052"
"5127","XCIG2013_4898","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Ceratina","strenua","NA","f","J_Gibbs","",2013-11-11,"bee","1","ERST3","Erigeron","strigosus","no","GP","40.926863","-74.813052"
"5128","XCIG2013_4899","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Ceratina","strenua","NA","f","J_Gibbs","",2013-11-11,"bee","1","ERST3","Erigeron","strigosus","no","GP","40.926863","-74.813052"
"5129","XCIG2013_4900","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Ceratina","dupla","NA","f","J_Gibbs","",2013-11-11,"bee","1","ERST3","Erigeron","strigosus","no","GP","40.926863","-74.813052"
"5130","XCIG2013_4901","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Ceratina","calcarata","NA","f","J_Gibbs","",2013-11-11,"bee","1","ERST3","Erigeron","strigosus","no","GP","40.926863","-74.813052"
"5131","XCIG2013_4902","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Ceratina","mikmaqi","NA","f","J_Gibbs","",2013-11-11,"bee","1","ERST3","Erigeron","strigosus","no","GP","40.926863","-74.813052"
"5132","XCIG2013_4903","2013","7","18","2",2013-07-18,"AL","PM","1","C","","Melissodes","denticulatus","NA","m","J_Gibbs","",2013-11-11,"bee","1","VERONICASP","Vernonia","noveboracensis","no","GP","40.92378","-74.813615"
"5133","XCIG2013_4904","2013","7","18","2",2013-07-18,"AL","PM","2","C","","Melissodes","denticulatus","NA","m","J_Gibbs","",2013-11-11,"bee","1","VERONICASP","Vernonia","noveboracensis","no","JZ","40.92378","-74.813615"
"5134","XCIG2013_4905","2013","7","18","2",2013-07-18,"AL","PM","2","C","","Ceratina","mikmaqi","NA","f","J_Gibbs","",2013-11-11,"bee","1","VERONICASP","Vernonia","noveboracensis","no","JZ","40.92378","-74.813615"
"5135","XCIG2013_4906","2013","7","18","2",2013-07-18,"AL","PM","2","C","","Triepeolus","cressonii","NA","m","J_Gibbs","",2013-11-11,"bee","1","VERONICASP","Vernonia","noveboracensis","no","JZ","40.92378","-74.813615"
"5136","XCIG2013_4907","2013","7","18","2",2013-07-18,"AL","AM","2","T","","Halictus","ligatus","NA","f","J_Gibbs","",2013-11-11,"bee","1","ECPU","Echinacea","purpurea","yes","JZ","40.926863","-74.813052"
"5137","XCIG2013_4908","2013","7","18","2",2013-07-18,"AL","AM","2","T","","Halictus","ligatus","NA","f","J_Gibbs","",2013-11-11,"bee","1","ECPU","Echinacea","purpurea","yes","JZ","40.926863","-74.813052"
"5138","XCIG2013_4911","2013","7","18","2",2013-07-18,"AL","AM","2","T","","Ceratina","dupla","NA","m","J_Gibbs","",2013-11-11,"bee","1","ERST3","Erigeron","strigosus","no","JZ","40.926863","-74.813052"
"5139","XCIG2013_4912","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Augochlorella","aurata","NA","f","J_Gibbs","",2013-11-11,"bee","1","POPE3","Polygonum","persicaria","no","DPC","40.926863","-74.813052"
"5140","XCIG2013_4913","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Lasioglossum","hitchensi","NA","f","J_Gibbs","",2013-11-11,"bee","1","POPE3","Polygonum","persicaria","no","DPC","40.926863","-74.813052"
"5141","XCIG2013_4914","2013","7","18","2",2013-07-18,"AL","AM","1","T","","Augochlorella","aurata","NA","f","J_Gibbs","",2013-11-11,"bee","1","POPE3","Polygonum","persicaria","no","GP","40.926863","-74.813052"
"5142","XCIG2013_4915","2013","7","18","2",2013-07-18,"AL","PM","2","T","","Bombus","bimaculatus","NA","f","J_Gibbs","",2013-11-11,"bee","1","MOFI","Monarda","fistulosa","yes","JZ","40.926863","-74.813052"
"5143","XCIG2013_4916","2013","7","18","2",2013-07-18,"AL","PM","2","T","","Bombus","griseocollis","NA","m","J_Gibbs","",2013-11-11,"bee","1","MOFI","Monarda","fistulosa","yes","JZ","40.926863","-74.813052"
"5144","XCIG2013_4917","2013","7","18","2",2013-07-18,"AL","PM","2","T","","Bombus","bimaculatus","NA","f","J_Gibbs","",2013-11-11,"bee","1","MOFI","Monarda","fistulosa","yes","JZ","40.926863","-74.813052"
"5145","XCIG2013_4918","2013","7","18","2",2013-07-18,"AL","PM","2","T","","Lasioglossum","versans","NA","f","J_Gibbs","",2013-11-11,"bee","1","MOFI","Monarda","fistulosa","yes","JZ","40.926863","-74.813052"
"5146","XCIG2013_4919","2013","7","18","2",2013-07-18,"AL","AM","2","C","","Lasioglossum","versans","NA","f","J_Gibbs","",2013-11-11,"bee","1","TALLPURPLE","tallpurple","CHECK","no","JZ","40.92378","-74.813615"
"5147","XCIG2013_4920","2013","7","18","2",2013-07-18,"AL","PM","2","T","","Bombus","griseocollis","NA","m","J_Gibbs","",2013-11-11,"bee","1","RUHI2","Rudbeckia","hirta","yes","JZ","40.926863","-74.813052"
"5148","XCIG2013_4921","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Halictus","ligatus","NA","f","J_Gibbs","",2013-11-11,"bee","1","ACMI2","Achillea","millefolium","yes","GP","40.926863","-74.813052"
"5149","XCIG2013_4922","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Hylaeus","mesillae","NA","f","J_Gibbs","",2013-11-11,"bee","1","DACA6","Daucus","carota","no","GP","40.926863","-74.813052"
"5150","XCIG2013_4923","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Hylaeus","mesillae","NA","f","J_Gibbs","",2013-11-11,"bee","1","DACA6","Daucus","carota","no","GP","40.926863","-74.813052"
"5151","XCIG2013_4924","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Hylaeus","mesillae","NA","f","J_Gibbs","",2013-11-11,"bee","1","DACA6","Daucus","carota","no","GP","40.926863","-74.813052"
"5152","XCIG2013_4925","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Hylaeus","mesillae","NA","f","J_Gibbs","",2013-11-11,"bee","1","DACA6","Daucus","carota","no","GP","40.926863","-74.813052"
"5153","XCIG2013_4926","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Hylaeus","mesillae","NA","m","J_Gibbs","",2013-11-11,"bee","1","DACA6","Daucus","carota","no","GP","40.926863","-74.813052"
"5154","XCIG2013_4927","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Hylaeus","mesillae","NA","f","J_Gibbs","",2013-11-11,"bee","1","DACA6","Daucus","carota","no","GP","40.926863","-74.813052"
"5155","XCIG2013_4928","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Hylaeus","mesillae","NA","f","J_Gibbs","",2013-11-11,"bee","1","DACA6","Daucus","carota","no","GP","40.926863","-74.813052"
"5156","XCIG2013_4929","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Hylaeus","mesillae","NA","f","J_Gibbs","",2013-11-11,"bee","1","DACA6","Daucus","carota","no","GP","40.926863","-74.813052"
"5157","XCIG2013_4930","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Hylaeus","mesillae","NA","f","J_Gibbs","",2013-11-11,"bee","1","DACA6","Daucus","carota","no","GP","40.926863","-74.813052"
"5158","XCIG2013_4931","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Hylaeus","mesillae","NA","f","J_Gibbs","",2013-11-11,"bee","1","DACA6","Daucus","carota","no","GP","40.926863","-74.813052"
"5159","XCIG2013_4932","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Hylaeus","mesillae","NA","f","J_Gibbs","",2013-11-11,"bee","1","DACA6","Daucus","carota","no","GP","40.926863","-74.813052"
"5160","XCIG2013_4933","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Hylaeus","mesillae","NA","m","J_Gibbs","",2013-11-11,"bee","1","DACA6","Daucus","carota","no","GP","40.926863","-74.813052"
"5161","XCIG2013_4934","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Hylaeus","mesillae","NA","f","J_Gibbs","",2013-11-11,"bee","1","DACA6","Daucus","carota","no","GP","40.926863","-74.813052"
"5162","XCIG2013_4935","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Hylaeus","mesillae","NA","f","J_Gibbs","",2013-11-11,"bee","1","DACA6","Daucus","carota","no","GP","40.926863","-74.813052"
"5163","XCIG2013_4936","2013","7","18","2",2013-07-18,"AL","PM","1","T","","Hylaeus","mesillae","NA","f","J_Gibbs","",2013-11-11,"bee","1","DACA6","Daucus","carota","no","GP","40.926863","-74.813052"
"5164","XCIG2013_4940","2013","7","18","2",2013-07-18,"AL","PM","2","T","","Halictus","ligatus","NA","f","J_Gibbs","",2013-11-11,"bee","1","ERST3","Erigeron","strigosus","no","JZ","40.926863","-74.813052"
"5165","XCIG2013_4941","2013","7","18","2",2013-07-18,"AL","PM","2","T","","Ceratina","dupla","NA","f","J_Gibbs","",2013-11-11,"bee","1","ERST3","Erigeron","strigosus","no","JZ","40.926863","-74.813052"
"5166","XCIG2013_4942","2013","7","18","2",2013-07-18,"AL","PM","2","T","","Ceratina","calcarata","NA","f","J_Gibbs","",2013-11-11,"bee","1","ERST3","Erigeron","strigosus","no","JZ","40.926863","-74.813052"
"5167","XCIG2013_4943","2013","7","18","2",2013-07-18,"AL","PM","2","T","","Ceratina","calcarata","NA","f","J_Gibbs","",2013-11-11,"bee","1","ERST3","Erigeron","strigosus","no","JZ","40.926863","-74.813052"
"5168","XCIG2013_4944","2013","7","18","2",2013-07-18,"AL","PM","2","T","","Ceratina","calcarata","NA","f","J_Gibbs","",2013-11-11,"bee","1","ERST3","Erigeron","strigosus","no","JZ","40.926863","-74.813052"
"5169","XCIG2013_4945","2013","7","18","2",2013-07-18,"AL","PM","2","T","","Ceratina","calcarata","NA","f","J_Gibbs","",2013-11-11,"bee","1","ERST3","Erigeron","strigosus","no","JZ","40.926863","-74.813052"
"5170","XCIG2013_4946","2013","7","18","2",2013-07-18,"AL","PM","2","T","","Ceratina","calcarata","NA","f","J_Gibbs","",2013-11-11,"bee","1","ERST3","Erigeron","strigosus","no","JZ","40.926863","-74.813052"
"5171","XCIG2013_4947","2013","7","18","2",2013-07-18,"AL","PM","2","T","","Ceratina","strenua","NA","f","J_Gibbs","",2013-11-11,"bee","1","ERST3","Erigeron","strigosus","no","JZ","40.926863","-74.813052"
"5172","XCIG2013_4948","2013","7","18","2",2013-07-18,"AL","PM","2","T","","Halictus","ligatus","NA","f","J_Gibbs","",2013-11-11,"bee","1","ACMI2","Achillea","millefolium","yes","JZ","40.926863","-74.813052"
